city_fips,cty_fips,city_name,cty_name,feature,cty_seat
604996,06037,Bell Gardens,Los Angeles County,Populated Place,0
606308,06037,Beverly Hills,Los Angeles County,Populated Place,0
607946,06037,Bradbury,Los Angeles County,Populated Place,0
608954,06037,Burbank,Los Angeles County,Populated Place,0
609598,06037,Calabasas,Los Angeles County,Populated Place,0
611530,06037,Carson,Los Angeles County,Populated Place,0
612552,06037,Cerritos,Los Angeles County,Populated Place,0
612734,06037,Charter Oak,Los Angeles County,Populated Place,0
613560,06037,Citrus,Los Angeles County,Populated Place,0
613644,06037,City Terrace,Los Angeles County,Populated Place,0
613756,06037,Claremont,Los Angeles County,Populated Place,0
614050,06037,Clifton,Los Angeles County,Populated Place,0
614974,06037,Commerce,Los Angeles County,Populated Place,0
615044,06037,Compton,Los Angeles County,Populated Place,0
616308,06037,Cornell,Los Angeles County,Populated Place,0
616742,06037,Covina,Los Angeles County,Populated Place,0
617498,06037,Cudahy,Los Angeles County,Populated Place,0
617568,06037,Culver City,Los Angeles County,Populated Place,0
618352,06037,Del Aire,Los Angeles County,Populated Place,0
619052,06037,Desert View Highlands,Los Angeles County,Populated Place,0
619192,06037,Diamond Bar,Los Angeles County,Populated Place,0
619486,06037,Dominguez,Los Angeles County,Populated Place,0
619766,06037,Downey,Los Angeles County,Populated Place,0
619990,06037,Duarte,Los Angeles County,Populated Place,0
620550,06037,East Compton,Los Angeles County,Populated Place,0
620746,06037,East La Mirada,Los Angeles County,Populated Place,0
620802,06037,East Los Angeles,Los Angeles County,Populated Place,0
620984,06037,East Pasadena,Los Angeles County,Populated Place,0
621096,06037,East San Gabriel,Los Angeles County,Populated Place,0
621964,06037,Elizabeth Lake,Los Angeles County,Populated Place,0
622230,06037,El Monte,Los Angeles County,Populated Place,0
622412,06037,El Segundo,Los Angeles County,Populated Place,0
624470,06037,Florence,Los Angeles County,Populated Place,0
628168,06037,Gardena,Los Angeles County,Populated Place,0
630000,06037,Glendale,Los Angeles County,Populated Place,0
630014,06037,Glendora,Los Angeles County,Populated Place,0
630168,06037,Glenview,Los Angeles County,Populated Place,0
630448,06037,Gorman,Los Angeles County,Populated Place,0
631596,06037,Hacienda Heights,Los Angeles County,Populated Place,0
632506,06037,Hawaiian Gardens,Los Angeles County,Populated Place,0
632548,06037,Hawthorne,Los Angeles County,Populated Place,0
633364,06037,Hermosa Beach,Los Angeles County,Populated Place,0
633518,06037,Hidden Hills,Los Angeles County,Populated Place,0
636056,06037,Huntington Park,Los Angeles County,Populated Place,0
636490,06037,Industry,Los Angeles County,Populated Place,0
636546,06037,Inglewood,Los Angeles County,Populated Place,0
636826,06037,Irwindale,Los Angeles County,Populated Place,0
639003,06037,La Canada Flintridge,Los Angeles County,Populated Place,0
639038,06037,La Crescenta,Los Angeles County,Populated Place,0
639108,06037,Ladera Heights,Los Angeles County,Populated Place,0
